species_id;GBIF_species_id;GBIF_species_name;GBIF_genus_name;GBIF_family_name;GBIF_kingdom_name
2358;2891782;Impatiens parviflora;Impatiens;Balsaminaceae;Plantae
2359;2727938;Carex flacca;Carex;Cyperaceae;Plantae
2360;2773605;Ornithogalum dubium;Ornithogalum;Asparagaceae;Plantae
2361;4245384;Crepis setosa;Crepis;Asteraceae;Plantae
2362;2742413;Trillium ovatum;Trillium;Melanthiaceae;Plantae
2363;2735935;Dypsis lutescens;Dypsis;Arecaceae;Plantae
2364;7551162;Chenopodiastrum hybridum;Chenopodiastrum;Amaranthaceae;Plantae
2365;3054181;Moringa oleifera;Moringa;Moringaceae;Plantae
2366;8406968;Mammillaria elongata;Mammillaria;Cactaceae;Plantae
2367;3172291;Ligustrum ovalifolium;Ligustrum;Oleaceae;Plantae
2368;3026049;Cotoneaster dammeri;Cotoneaster;Rosaceae;Plantae
2369;5314725;Serapias cordigera;Serapias;Orchidaceae;Plantae
2370;9014945;Phleum pratense;Phleum;Poaceae;Plantae
2371;3170959;Erythranthe cardinalis;Erythranthe;Phrymaceae;Plantae
2372;5376565;Lepidium sativum;Lepidium;Brassicaceae;Plantae
2373;7401580;Zamia furfuracea;Zamia;Zamiaceae;Plantae
2374;2888272;Pyrola minor;Pyrola;Ericaceae;Plantae
2375;2882940;Vaccinium oxycoccos;Vaccinium;Ericaceae;Plantae
2376;3105768;Sonchus tenerrimus;Sonchus;Asteraceae;Plantae
2377;2700859;Luzula sylvatica;Luzula;Juncaceae;Plantae
2378;7331633;Melampyrum sylvaticum;Melampyrum;Orobanchaceae;Plantae
2379;2963807;Lupinus arboreus;Lupinus;Fabaceae;Plantae
2380;3131367;Helichrysum petiolare;Helichrysum;Asteraceae;Plantae
2381;5289698;Setaria italica;Setaria;Poaceae;Plantae
2382;5372605;Salix cinerea;Salix;Salicaceae;Plantae
2383;5299659;Tulipa kaufmanniana;Tulipa;Liliaceae;Plantae
2384;2726360;Carex grayi;Carex;Cyperaceae;Plantae
2385;2926406;Agastache foeniculum;Agastache;Lamiaceae;Plantae
2386;2769544;Maianthemum canadense;Maianthemum;Asparagaceae;Plantae
2387;5371782;Falcaria vulgaris;Falcaria;Apiaceae;Plantae
2388;2684410;Juniperus horizontalis;Juniperus;Cupressaceae;Plantae
2389;5372503;Hippuris vulgaris;Hippuris;Plantaginaceae;Plantae
2390;3832875;Ruta angustifolia;Ruta;Rutaceae;Plantae
2391;4118973;Melica nutans;Melica;Poaceae;Plantae
2392;3172561;Kigelia africana;Kigelia;Bignoniaceae;Plantae
2393;3936372;Thespesia populneoides;Thespesia;Malvaceae;Plantae
2394;7725469;Oxybasis rubra;Oxybasis;Amaranthaceae;Plantae
2395;2709923;Schoenus nigricans;Schoenus;Cyperaceae;Plantae
2396;2858581;Narcissus poeticus;Narcissus;Amaryllidaceae;Plantae
2397;5290146;Brachypodium sylvaticum;Brachypodium;Poaceae;Plantae
2398;5371705;Actaea pachypoda;Actaea;Ranunculaceae;Plantae
2399;3104179;Tripleurospermum inodorum;Tripleurospermum;Asteraceae;Plantae
2400;5362086;Carpenteria californica;Carpenteria;Hydrangeaceae;Plantae
2401;3152555;Hibiscus mutabilis;Hibiscus;Malvaceae;Plantae
2402;2705966;Secale cereale;Secale;Poaceae;Plantae
2403;3173133;Pseuderanthemum carruthersii;Pseuderanthemum;Acanthaceae;Plantae
2404;5341558;Gilia tricolor;Gilia;Polemoniaceae;Plantae
2405;7509607;Thalictrum flavum;Thalictrum;Ranunculaceae;Plantae
2406;2718767;Cyperus brevifolius;Cyperus;Cyperaceae;Plantae
2407;3135329;Hieracium umbellatum;Hieracium;Asteraceae;Plantae
2408;4197551;Aeonium tabuliforme;Aeonium;Crassulaceae;Plantae
2409;2928624;Ipomoea hederifolia;Ipomoea;Convolvulaceae;Plantae
2410;2928741;Datura wrightii;Datura;Solanaceae;Plantae
2411;8969026;Physalis philadelphica;Physalis;Solanaceae;Plantae
2412;7307389;Agastache mexicana;Agastache;Lamiaceae;Plantae
2413;2704218;Poa glauca;Poa;Poaceae;Plantae
2414;7290830;Androsace vitaliana;Androsace;Primulaceae;Plantae
2415;7494548;Sedum sieboldii;Sedum;Crassulaceae;Plantae
2416;3150814;Chrysanthemum indicum;Chrysanthemum;Asteraceae;Plantae
2417;2928859;Petunia atkinsiana;Petunia;Solanaceae;Plantae
2418;3136788;Hieracium villosum;Hieracium;Asteraceae;Plantae
2419;3191157;Drosera intermedia;Drosera;Droseraceae;Plantae
2420;5576485;Cephalotus follicularis;Cephalotus;Cephalotaceae;Plantae
2421;2742342;Trillium erectum;Trillium;Melanthiaceae;Plantae
2422;6391446;Fallopia dumetorum;Fallopia;Polygonaceae;Plantae
2423;7278019;Ranunculus penicillatus;Ranunculus;Ranunculaceae;Plantae
2424;6412283;Salvia fruticosa;Salvia;Lamiaceae;Plantae
2425;3115793;Filago pygmaea;Filago;Asteraceae;Plantae
2426;7157952;Dryopteris erythrosora;Dryopteris;Dryopteridaceae;Plantae
2427;3152596;Hibiscus moscheutos;Hibiscus;Malvaceae;Plantae
2428;8035432;Crepis sancta;Crepis;Asteraceae;Plantae
2429;3120950;Artemisia ludoviciana;Artemisia;Asteraceae;Plantae
2430;5420991;Ludwigia peploides;Ludwigia;Onagraceae;Plantae
2431;3169313;Samolus valerandi;Samolus;Primulaceae;Plantae
2432;3034819;Torilis nodosa;Torilis;Apiaceae;Plantae
2433;2928598;Ipomoea indica;Ipomoea;Convolvulaceae;Plantae
2434;7921919;Hypericum hirsutum;Hypericum;Hypericaceae;Plantae
2435;2701632;Juncus acutus;Juncus;Juncaceae;Plantae
2436;3114627;Carduus tenuiflorus;Carduus;Asteraceae;Plantae
2437;2775592;Yucca brevifolia;Yucca;Asparagaceae;Plantae
2438;5289972;Digitaria sanguinalis;Digitaria;Poaceae;Plantae
2439;3091999;Glebionis carinata;Glebionis;Asteraceae;Plantae
2440;5372785;Salix discolor;Salix;Salicaceae;Plantae
2441;2856456;Allium pendulinum;Allium;Amaryllidaceae;Plantae
2442;3636171;Bupleurum stellatum;Bupleurum;Apiaceae;Plantae
2443;2984573;Artocarpus altilis;Artocarpus;Moraceae;Plantae
2444;3896957;Ocimum minimum;Ocimum;Lamiaceae;Plantae
2445;9172281;Silene vulgaris;Silene;Caryophyllaceae;Plantae
2446;3103192;Omalotheca sylvatica;Omalotheca;Asteraceae;Plantae
2447;3084148;Ferocactus emoryi;Ferocactus;Cactaceae;Plantae
2448;2874509;Cucurbita moschata;Cucurbita;Cucurbitaceae;Plantae
2449;3093582;Osteospermum fruticosum;Osteospermum;Asteraceae;Plantae
2450;2974753;Vicia lutea;Vicia;Fabaceae;Plantae
2451;3190585;Pistacia vera;Pistacia;Anacardiaceae;Plantae
2452;5341503;Nymphoides indica;Nymphoides;Menyanthaceae;Plantae
2453;3133938;Coreopsis lanceolata;Coreopsis;Asteraceae;Plantae
2454;5415336;Chrysothemis pulchella;Chrysothemis;Gesneriaceae;Plantae
2455;2947289;Tripodion tetraphyllum;Tripodion;Fabaceae;Plantae
2456;5297080;Ixia maculata;Ixia;Iridaceae;Plantae
2457;5660325;Cordia africana;Cordia;Ehretiaceae;Plantae
2458;8036652;Pogonia ophioglossoides;Pogonia;Orchidaceae;Plantae
2459;2890212;Geranium pusillum;Geranium;Geraniaceae;Plantae
2460;7433196;Euonymus latifolius;Euonymus;Celastraceae;Plantae
2461;3142184;Rhaponticum scariosum;Rhaponticum;Asteraceae;Plantae
2462;3148560;Anacyclus radiatus;Anacyclus;Asteraceae;Plantae
2463;2722914;Carex divulsa;Carex;Cyperaceae;Plantae
2464;3776906;Aphelandra sinclairiana;Aphelandra;Acanthaceae;Plantae
2465;5402874;Eupatorium perfoliatum;Eupatorium;Asteraceae;Plantae
2466;5341413;Monarda punctata;Monarda;Lamiaceae;Plantae
2467;2726592;Carex pallescens;Carex;Cyperaceae;Plantae
2468;3107855;Senecio viscosus;Senecio;Asteraceae;Plantae
2469;6026401;Laserpitium latifolium;Laserpitium;Apiaceae;Plantae
2470;5396557;Tithonia diversifolia;Tithonia;Asteraceae;Plantae
2471;2888553;Dicentra formosa;Dicentra;Papaveraceae;Plantae
2472;3189635;Camellia sinensis;Camellia;Theaceae;Plantae
2473;3152205;Theobroma cacao;Theobroma;Malvaceae;Plantae
2474;3150065;Phagnalon saxatile;Phagnalon;Asteraceae;Plantae
2475;2889019;Rumex patientia;Rumex;Polygonaceae;Plantae
2476;2769317;Maianthemum bifolium;Maianthemum;Asparagaceae;Plantae
2477;2704505;Arrhenatherum elatius;Arrhenatherum;Poaceae;Plantae
2478;3002481;Rosa xanthina;Rosa;Rosaceae;Plantae
2479;2739622;Colchicum autumnale;Colchicum;Colchicaceae;Plantae
2480;7298997;Valeriana tripteris;Valeriana;Caprifoliaceae;Plantae
2481;2762422;Ctenanthe setosa;Ctenanthe;Marantaceae;Plantae
2482;5293897;Syagrus romanzoffiana;Syagrus;Arecaceae;Plantae
2484;7485421;Hieracium maculatum;Hieracium;Asteraceae;Plantae
2485;5333413;Andromeda polifolia;Andromeda;Ericaceae;Plantae
2486;2874529;Cyclanthera pedata;Cyclanthera;Cucurbitaceae;Plantae
2487;5571866;Ficus assamica;Ficus;Moraceae;Plantae
2488;2889355;Antigonon leptopus;Antigonon;Polygonaceae;Plantae
2489;7657631;Erodium glandulosum;Erodium;Geraniaceae;Plantae
2490;3034554;Bupleurum rotundifolium;Bupleurum;Apiaceae;Plantae
2491;5341201;Anchusa officinalis;Anchusa;Boraginaceae;Plantae
2492;3068684;Euphorbia pithyusa;Euphorbia;Euphorbiaceae;Plantae
2493;5401877;Helenium autumnale;Helenium;Asteraceae;Plantae
2494;5376035;Moricandia arvensis;Moricandia;Brassicaceae;Plantae
2495;3136929;Anaphalis triplinervis;Anaphalis;Asteraceae;Plantae
2496;7273513;Frankenia laevis;Frankenia;Frankeniaceae;Plantae
2497;5356680;Lathyrus sphaericus;Lathyrus;Fabaceae;Plantae
2498;5386764;Acmella oleracea;Acmella;Asteraceae;Plantae
2499;5538108;Imperatoria ostruthium;Imperatoria;Apiaceae;Plantae
2500;5298946;Iris spuria;Iris;Iridaceae;Plantae
2501;3188747;Lythrum hyssopifolia;Lythrum;Lythraceae;Plantae
2502;5323572;Calypso bulbosa;Calypso;Orchidaceae;Plantae
2503;7279707;Espostoa lanata;Espostoa;Cactaceae;Plantae
2504;2974863;Vicia onobrychioides;Vicia;Fabaceae;Plantae
2505;3088296;Petasites paradoxus;Petasites;Asteraceae;Plantae
2506;3169816;Apocynum androsaemifolium;Apocynum;Apocynaceae;Plantae
2507;2890063;Geranium palmatum;Geranium;Geraniaceae;Plantae
2508;2888276;Pyrola chlorantha;Pyrola;Ericaceae;Plantae
2509;7267415;Heliosperma pusillum;Heliosperma;Caryophyllaceae;Plantae
2510;5403541;Crepis bursifolia;Crepis;Asteraceae;Plantae
2511;3107708;Senecio doronicum;Senecio;Asteraceae;Plantae
2512;3190157;Citrus medica;Citrus;Rutaceae;Plantae
2513;3033574;Clematis texensis;Clematis;Ranunculaceae;Plantae
2514;2867579;Lemna trisulca;Lemna;Araceae;Plantae
2515;3189809;Aesculus carnea;Aesculus;Sapindaceae;Plantae
2516;5365496;Potentilla aurea;Potentilla;Rosaceae;Plantae
2517;4261619;Tilia henryana;Tilia;Malvaceae;Plantae
2518;8089871;Arenaria serpyllifolia;Arenaria;Caryophyllaceae;Plantae
2519;2876049;Corylus maxima;Corylus;Betulaceae;Plantae
2520;7282413;Astrophytum ornatum;Astrophytum;Cactaceae;Plantae
2521;7100278;Acer opalus;Acer;Sapindaceae;Plantae
2522;7999870;Paronychia capitata;Paronychia;Caryophyllaceae;Plantae
2523;3064495;Euphorbia heterophylla;Euphorbia;Euphorbiaceae;Plantae
2524;3190628;Toxicodendron radicans;Toxicodendron;Anacardiaceae;Plantae
2525;5366327;Potentilla montana;Potentilla;Rosaceae;Plantae
2526;5304469;Dracaena draco;Dracaena;Asparagaceae;Plantae
2527;5384781;Silene nutans;Silene;Caryophyllaceae;Plantae
2528;5356973;Lotus maritimus;Lotus;Fabaceae;Plantae
2529;3050364;Bunias orientalis;Bunias;Brassicaceae;Plantae
2530;2890739;Geranium versicolor;Geranium;Geraniaceae;Plantae
2531;3128305;Centaurea cineraria;Centaurea;Asteraceae;Plantae
2532;5375920;Eruca vesicaria;Eruca;Brassicaceae;Plantae
2533;3189157;Epilobium parviflorum;Epilobium;Onagraceae;Plantae
2534;2722760;Carex pseudocyperus;Carex;Cyperaceae;Plantae
2535;2927065;Salvia argentea;Salvia;Lamiaceae;Plantae
2536;2874863;Bixa orellana;Bixa;Bixaceae;Plantae
2537;5391845;Bidens pilosa;Bidens;Asteraceae;Plantae
2538;2913717;Galium arenarium;Galium;Rubiaceae;Plantae
2539;3171915;Gratiola officinalis;Gratiola;Plantaginaceae;Plantae
2540;5414991;Digitalis ferruginea;Digitalis;Plantaginaceae;Plantae
2541;3001879;Sarcopoterium spinosum;Sarcopoterium;Rosaceae;Plantae
2542;3086357;Piper nigrum;Piper;Piperaceae;Plantae
2543;2702384;Sparganium natans;Sparganium;Typhaceae;Plantae
2544;2777476;Aloe succotrina;Aloe;Asphodelaceae;Plantae
2545;3153783;Magnolia macrophylla;Magnolia;Magnoliaceae;Plantae
2546;4169726;Gaultheria racemulosa;Gaultheria;Ericaceae;Plantae
2547;6029253;Fuchsia triphylla;Fuchsia;Onagraceae;Plantae
2548;5371709;Adonis annua;Adonis;Ranunculaceae;Plantae
2549;5567578;Micranthes stellaris;Micranthes;Saxifragaceae;Plantae
2550;3170819;Kickxia elatine;Kickxia;Plantaginaceae;Plantae
2551;2769084;Camassia quamash;Camassia;Asparagaceae;Plantae
2552;5371808;Angelica archangelica;Angelica;Apiaceae;Plantae
2553;3032837;Saxifraga paniculata;Saxifraga;Saxifragaceae;Plantae
2554;2873994;Aristolochia macrophylla;Aristolochia;Aristolochiaceae;Plantae
2555;2869311;Lysichiton americanus;Lysichiton;Araceae;Plantae
2556;9226313;Ophrys lutea;Ophrys;Orchidaceae;Plantae
2557;3664083;Epilobium montanum;Epilobium;Onagraceae;Plantae
2558;2888978;Rumex pulcher;Rumex;Polygonaceae;Plantae
2559;2816456;Spathoglottis plicata;Spathoglottis;Orchidaceae;Plantae
2560;2683909;Sequoia sempervirens;Sequoia;Cupressaceae;Plantae
2561;5338762;Mitchella repens;Mitchella;Rubiaceae;Plantae
2562;5406665;Waltheria indica;Waltheria;Malvaceae;Plantae
2563;3046187;Cardamine impatiens;Cardamine;Brassicaceae;Plantae
2564;2874030;Cistus monspeliensis;Cistus;Cistaceae;Plantae
2565;2925527;Verbena hastata;Verbena;Verbenaceae;Plantae
2566;7315023;Roemeria hybrida;Roemeria;Papaveraceae;Plantae
2567;2736747;Rhapis excelsa;Rhapis;Arecaceae;Plantae
2568;7296469;Viola calcarata;Viola;Violaceae;Plantae
2569;6374830;Clematis cirrhosa;Clematis;Ranunculaceae;Plantae
2570;5418434;Corymbia ficifolia;Corymbia;Myrtaceae;Plantae
2571;5290194;Corynephorus canescens;Corynephorus;Poaceae;Plantae
2572;2808461;Anacamptis coriophora;Anacamptis;Orchidaceae;Plantae
2573;7296321;Viola riviniana;Viola;Violaceae;Plantae
2574;2706490;Agrostis capillaris;Agrostis;Poaceae;Plantae
2575;3096624;Urospermum picroides;Urospermum;Asteraceae;Plantae
2576;2857071;Allium oleraceum;Allium;Amaryllidaceae;Plantae
2577;2927850;Polemonium caeruleum;Polemonium;Polemoniaceae;Plantae
2578;2890574;Geranium cinereum;Geranium;Geraniaceae;Plantae
2579;2750406;Gladiolus dalenii;Gladiolus;Iridaceae;Plantae
2580;3170307;Asclepias exaltata;Asclepias;Apocynaceae;Plantae
2581;4173541;Rhododendron indicum;Rhododendron;Ericaceae;Plantae
2582;3054274;Polanisia dodecandra;Polanisia;Cleomaceae;Plantae
2583;7642067;Crassula perforata;Crassula;Crassulaceae;Plantae
2584;2754553;Dioscorea villosa;Dioscorea;Dioscoreaceae;Plantae
2585;2840931;Goodyera repens;Goodyera;Orchidaceae;Plantae
2586;2853362;Worsleya procera;Worsleya;Amaryllidaceae;Plantae
2587;5361760;Myriophyllum spicatum;Myriophyllum;Haloragaceae;Plantae
2588;2773791;Ledebouria socialis;Ledebouria;Asparagaceae;Plantae
2589;5357035;Lotus ornithopodioides;Lotus;Fabaceae;Plantae
2590;5416458;Eugenia uniflora;Eugenia;Myrtaceae;Plantae
2591;2716489;Cyperus fuscus;Cyperus;Cyperaceae;Plantae
2592;5415341;Odontonema cuspidatum;Odontonema;Acanthaceae;Plantae
2593;3172622;Sesamum indicum;Sesamum;Pedaliaceae;Plantae
2594;3054465;Chrozophora tinctoria;Chrozophora;Euphorbiaceae;Plantae
2595;2867616;Lemna aequinoctialis;Lemna;Araceae;Plantae
2596;5359499;Trifolium alpestre;Trifolium;Fabaceae;Plantae
2597;3098976;Cosmos atrosanguineus;Cosmos;Asteraceae;Plantae
2598;3029411;Sanguisorba canadensis;Sanguisorba;Rosaceae;Plantae
2599;5403377;Crepis pygmaea;Crepis;Asteraceae;Plantae
2600;7402375;Silene saxifraga;Silene;Caryophyllaceae;Plantae
2601;2742335;Trillium undulatum;Trillium;Melanthiaceae;Plantae
2602;2928767;Nicotiana sylvestris;Nicotiana;Solanaceae;Plantae
2603;5376139;Hornungia alpina;Hornungia;Brassicaceae;Plantae
2604;3033197;Aquilegia canadensis;Aquilegia;Ranunculaceae;Plantae
2605;7678610;Raphanus sativus;Raphanus;Brassicaceae;Plantae
2606;3140467;Lactuca saligna;Lactuca;Asteraceae;Plantae
2607;5371666;Styrax officinalis;Styrax;Styracaceae;Plantae
2608;2975384;Vicia benghalensis;Vicia;Fabaceae;Plantae
2609;2985945;Kalanchoe laxiflora;Kalanchoe;Crassulaceae;Plantae
2610;2928840;Withania somnifera;Withania;Solanaceae;Plantae
2611;5385520;Antennaria parvifolia;Antennaria;Asteraceae;Plantae
2612;3176703;Eucalyptus polyanthemos;Eucalyptus;Myrtaceae;Plantae
2613;3092782;Euthamia graminifolia;Euthamia;Asteraceae;Plantae
2614;8022932;Plantago lagopus;Plantago;Plantaginaceae;Plantae
2615;5301233;Potamogeton nodosus;Potamogeton;Potamogetonaceae;Plantae
2616;5400613;Ageratina adenophora;Ageratina;Asteraceae;Plantae
2617;3114225;Rudbeckia hirta;Rudbeckia;Asteraceae;Plantae
2618;5384464;Gypsophila repens;Gypsophila;Caryophyllaceae;Plantae
2619;3120946;Artemisia vulgaris;Artemisia;Asteraceae;Plantae
2620;2766905;Agave parryi;Agave;Asparagaceae;Plantae
2621;2795522;Arundina graminifolia;Arundina;Orchidaceae;Plantae
2622;8042568;Artemisia abrotanum;Artemisia;Asteraceae;Plantae
2623;3172211;Limosella aquatica;Limosella;Scrophulariaceae;Plantae
2624;5300245;Gagea lutea;Gagea;Liliaceae;Plantae
2625;3069593;Euphorbia exigua;Euphorbia;Euphorbiaceae;Plantae
2626;3039310;Ceanothus impressus;Ceanothus;Rhamnaceae;Plantae
2627;3887754;Teucrium flavum;Teucrium;Lamiaceae;Plantae
2628;3125557;Stevia rebaudiana;Stevia;Asteraceae;Plantae
2629;2927490;Cuscuta pentagona;Cuscuta;Convolvulaceae;Plantae
2630;3069804;Euphorbia lophogona;Euphorbia;Euphorbiaceae;Plantae
2631;5401002;Leucanthemum maximum;Leucanthemum;Asteraceae;Plantae
2632;3631129;Eryngium giganteum;Eryngium;Apiaceae;Plantae
2633;5333354;Leucothoe fontanesiana;Leucothoe;Ericaceae;Plantae
2634;5296218;Sisyrinchium californicum;Sisyrinchium;Iridaceae;Plantae
2635;2694518;Tillandsia bergeri;Tillandsia;Bromeliaceae;Plantae
2637;5329266;Hydrocharis morsus-ranae;Hydrocharis;Hydrocharitaceae;Plantae
2638;5357108;Cassia fistula;Cassia;Fabaceae;Plantae
2640;2650714;Asplenium platyneuron;Asplenium;Aspleniaceae;Plantae
2641;8010851;Acer japonicum;Acer;Sapindaceae;Plantae
2642;2855968;Allium carinatum;Allium;Amaryllidaceae;Plantae
2643;3119206;Helianthus maximiliani;Helianthus;Asteraceae;Plantae
2644;2706301;Coix lacryma-jobi;Coix;Poaceae;Plantae
2645;8190743;Murraya paniculata;Murraya;Rutaceae;Plantae
2646;8133114;Aster amellus;Aster;Asteraceae;Plantae
2647;2685580;Abies concolor;Abies;Pinaceae;Plantae
2648;5341423;Monarda citriodora;Monarda;Lamiaceae;Plantae
2649;5421394;Sarracenia psittacina;Sarracenia;Sarraceniaceae;Plantae
2650;2926885;Satureja hortensis;Satureja;Lamiaceae;Plantae
2651;5384029;Mammillaria prolifera;Mammillaria;Cactaceae;Plantae
2652;4092178;Radermachera sinica;Radermachera;Bignoniaceae;Plantae
2653;2985688;Rhodiola rosea;Rhodiola;Crassulaceae;Plantae
2654;2927723;Phlox drummondii;Phlox;Polemoniaceae;Plantae
2655;3118106;Castroviejoa frigida;Castroviejoa;Asteraceae;Plantae
2656;2772280;Dichelostemma ida-maia;Dichelostemma;Asparagaceae;Plantae
2657;2768176;Dipcadi serotinum;Dipcadi;Asparagaceae;Plantae
2658;2650818;Cystopteris fragilis;Cystopteris;Cystopteridaceae;Plantae
2659;5289762;Lamarckia aurea;Lamarckia;Poaceae;Plantae
2660;3068445;Euphorbia resinifera;Euphorbia;Euphorbiaceae;Plantae
2661;5356382;Lathyrus hirsutus;Lathyrus;Fabaceae;Plantae
2662;2914547;Galium saxatile;Galium;Rubiaceae;Plantae
2663;7322122;Davidia involucrata;Davidia;Nyssaceae;Plantae
2664;2769019;Asparagus albus;Asparagus;Asparagaceae;Plantae
2665;5371704;Actaea rubra;Actaea;Ranunculaceae;Plantae
2666;2888806;Scabiosa ochroleuca;Scabiosa;Caprifoliaceae;Plantae
2667;2975768;Tamarindus indica;Tamarindus;Fabaceae;Plantae
2668;2882838;Vaccinium ovatum;Vaccinium;Ericaceae;Plantae
2669;8649560;Curio articulatus;Curio;Asteraceae;Plantae
2670;2927730;Phlox divaricata;Phlox;Polemoniaceae;Plantae
2671;3116842;Sphagneticola trilobata;Sphagneticola;Asteraceae;Plantae
2673;7730625;Limonium virgatum;Limonium;Plumbaginaceae;Plantae
2674;5334192;Sanguinaria canadensis;Sanguinaria;Papaveraceae;Plantae
2675;5393080;Arctium tomentosum;Arctium;Asteraceae;Plantae
2676;3090864;Centratherum punctatum;Centratherum;Asteraceae;Plantae
2677;5415065;Pinguicula vulgaris;Pinguicula;Lentibulariaceae;Plantae
2678;5414992;Digitalis grandiflora;Digitalis;Plantaginaceae;Plantae
2679;3072900;Jatropha gossypiifolia;Jatropha;Euphorbiaceae;Plantae
2680;5300816;Fritillaria involucrata;Fritillaria;Liliaceae;Plantae
2681;2891677;Oxalis dillenii;Oxalis;Oxalidaceae;Plantae
2682;2888304;Chimaphila maculata;Chimaphila;Ericaceae;Plantae
2683;3172104;Veronica peregrina;Veronica;Plantaginaceae;Plantae
2684;3037060;Aralia californica;Aralia;Araliaceae;Plantae
2685;5371743;Anthriscus caucalis;Anthriscus;Apiaceae;Plantae
2686;3085797;Herniaria hirsuta;Herniaria;Caryophyllaceae;Plantae
2687;4932939;Pleioblastus viridistriatus;Pleioblastus;Poaceae;Plantae
2688;3730610;Cistanche phelipaea;Cistanche;Orobanchaceae;Plantae
2689;3172054;Veronica fruticans;Veronica;Plantaginaceae;Plantae
2690;2927229;Stachys arvensis;Stachys;Lamiaceae;Plantae
2691;3130950;Tephroseris integrifolia;Tephroseris;Asteraceae;Plantae
2692;5414551;Vincetoxicum nigrum;Vincetoxicum;Apocynaceae;Plantae
2693;6109535;Trifolium hybridum;Trifolium;Fabaceae;Plantae
2694;2959118;Dorycnium rectum;Lotus;Fabaceae;Plantae
2695;3104314;Liatris spicata;Liatris;Asteraceae;Plantae
2696;3172072;Veronica scutellata;Veronica;Plantaginaceae;Plantae
2697;3034603;Hydrocotyle americana;Hydrocotyle;Apiaceae;Plantae
2698;2856681;Allium sativum;Allium;Amaryllidaceae;Plantae
2699;2706052;Hordeum jubatum;Hordeum;Poaceae;Plantae
2700;2928792;Cestrum parqui;Cestrum;Solanaceae;Plantae
2701;2925815;Cynoglossum officinale;Cynoglossum;Boraginaceae;Plantae
2702;3169677;Plumeria obtusa;Plumeria;Apocynaceae;Plantae
2703;3085458;Cerastium fontanum;Cerastium;Caryophyllaceae;Plantae
2704;7601217;Kalmia procumbens;Kalmia;Ericaceae;Plantae
2705;2927016;Salvia apiana;Salvia;Lamiaceae;Plantae
2706;3024256;Exochorda racemosa;Exochorda;Rosaceae;Plantae
2707;3110686;Ambrosia psilostachya;Ambrosia;Asteraceae;Plantae
2708;5407583;Cananga odorata;Cananga;Annonaceae;Plantae
2709;7870683;Aethionema saxatile;Aethionema;Brassicaceae;Plantae
2710;2888967;Rumex verticillatus;Rumex;Polygonaceae;Plantae
2711;5830619;Dolichandra unguis-cati;Dolichandra;Bignoniaceae;Plantae
2712;2981001;Acacia auriculiformis;Acacia;Fabaceae;Plantae
2713;5371867;Cicuta maculata;Cicuta;Apiaceae;Plantae
2714;7808016;Geranium maculatum;Geranium;Geraniaceae;Plantae
2715;5275398;Pteris vittata;Pteris;Pteridaceae;Plantae
2716;2726880;Carex flava;Carex;Cyperaceae;Plantae
2717;7161042;Cornus capitata;Cornus;Cornaceae;Plantae
2718;2943190;Caragana arborescens;Caragana;Fabaceae;Plantae
2719;2772636;Chlorogalum pomeridianum;Chlorogalum;Asparagaceae;Plantae
2720;3086784;Parthenium hysterophorus;Parthenium;Asteraceae;Plantae
2721;5415072;Chilopsis linearis;Chilopsis;Bignoniaceae;Plantae
2722;3172327;Fraxinus americana;Fraxinus;Oleaceae;Plantae
2723;8292447;Malosma laurina;Malosma;Anacardiaceae;Plantae
2724;8153621;Viscaria vulgaris;Viscaria;Caryophyllaceae;Plantae
2725;3189073;Epilobium brachycarpum;Epilobium;Onagraceae;Plantae
2726;2704414;Sorghastrum nutans;Sorghastrum;Poaceae;Plantae
2727;2697666;Nidularium billbergioides;Nidularium;Bromeliaceae;Plantae
2728;2866850;Arisaema dracontium;Arisaema;Araceae;Plantae
2729;3033318;Ranunculus muricatus;Ranunculus;Ranunculaceae;Plantae
2730;8298495;Galinsoga quadriradiata;Galinsoga;Asteraceae;Plantae
2731;7681436;Cytisus multiflorus;Cytisus;Fabaceae;Plantae
2732;3927746;Anemone apennina;Anemone;Ranunculaceae;Plantae
2734;3036892;Aralia elata;Aralia;Araliaceae;Plantae
2735;2769493;Maianthemum stellatum;Maianthemum;Asparagaceae;Plantae
2736;5357388;Amorpha canescens;Amorpha;Fabaceae;Plantae
2737;2890603;Geranium columbinum;Geranium;Geraniaceae;Plantae
2738;5361935;Ficus religiosa;Ficus;Moraceae;Plantae
2739;3189912;Peganum harmala;Peganum;Tetradiclidaceae;Plantae
2740;3171888;Lindernia dubia;Lindernia;Linderniaceae;Plantae
2741;7830017;Adelinia grande;Adelinia;Boraginaceae;Plantae
2742;6027328;Chaerophyllum hirsutum;Chaerophyllum;Apiaceae;Plantae
2743;7589756;Myosotis ramosissima;Myosotis;Boraginaceae;Plantae
2744;5362004;Sedum sarmentosum;Sedum;Crassulaceae;Plantae
2745;7309064;Nepeta nepetella;Nepeta;Lamiaceae;Plantae
2746;2687210;Tsuga heterophylla;Tsuga;Pinaceae;Plantae
2747;2925786;Heliotropium curassavicum;Heliotropium;Heliotropiaceae;Plantae
2748;5356662;Lathyrus niger;Lathyrus;Fabaceae;Plantae
2749;5341760;Brugmansia sanguinea;Brugmansia;Solanaceae;Plantae
2750;5384047;Opuntia humifusa;Opuntia;Cactaceae;Plantae
2751;3172050;Veronica alpina;Veronica;Plantaginaceae;Plantae
