,lon,lat,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon
40088,3.050766,42.890671,2018,10.0,16.0,MEDITERRANEAN,France,7090.0,2180570,POINT (3.050766 42.890671),True
40101,3.517405,43.318543,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,2181444,POINT (3.517405 43.318543),True
40102,3.040329,42.818051,2020,10.0,50.0,MEDITERRANEAN,France,9877.0,2181548,POINT (3.040329 42.818051),True
40113,4.82706,43.56485,2020,10.0,4.0,MEDITERRANEAN,France,8091.0,2182834,POINT (4.82706 43.56485),True
40129,3.719318,43.66075,2020,5.0,4.0,MEDITERRANEAN,France,9486.0,2185838,POINT (3.719318 43.66075),True
40137,3.035223,42.656053,2020,10.0,40.0,MEDITERRANEAN,France,5203.0,2185901,POINT (3.035223 42.656053),True
40144,3.68679,44.10737,2019,1.0,,MEDITERRANEAN,France,5071.0,2186640,POINT (3.68679 44.10737),True
40155,3.19039,44.29222,2019,1.0,,CONTINENTAL,France,1276.0,2187999,POINT (3.19039 44.29222),True
40165,3.037771,42.563589,2020,4.0,16.0,MEDITERRANEAN,France,3533.0,2188196,POINT (3.037771 42.563589),True
40173,6.750323,43.556453,2020,4.0,10.0,MEDITERRANEAN,France,11061.0,2188332,POINT (6.750323 43.556453),True
40194,3.836057,43.476246,2020,3.0,16.0,MEDITERRANEAN,France,9877.0,2188544,POINT (3.836057 43.476246),True
40202,5.613212,43.227857,2017,0.0,30.0,MEDITERRANEAN,France,9870.0,2189736,POINT (5.613212 43.227857),True
40212,4.192946,43.642187,2021,5.0,256.0,MEDITERRANEAN,France,11159.0,2190999,POINT (4.192946 43.642187),True
40235,4.94322,43.74278,2018,1.0,,MEDITERRANEAN,France,6679.0,2191194,POINT (4.94322 43.74278),True
40262,5.192975,43.366147,2021,5.0,10.0,MEDITERRANEAN,France,4358.0,2192758,POINT (5.192975 43.366147),True
40273,5.62199,43.58827,2021,10.0,100.0,MEDITERRANEAN,France,10521.0,2193632,POINT (5.62199 43.58827),True
40287,4.127938,43.599938,2020,9.0,4.0,MEDITERRANEAN,France,11078.0,2194341,POINT (4.127938 43.599938),True
40288,3.74654,44.50233,2017,1.0,,CONTINENTAL,France,10684.0,2195066,POINT (3.74654 44.50233),True
40307,3.709184,44.162529,2017,0.0,-inf,MEDITERRANEAN,France,10268.0,2195219,POINT (3.709184 44.162529),True
40319,3.649906,44.149683,2017,0.0,-inf,MEDITERRANEAN,France,661.0,2196017,POINT (3.649906 44.149683),True
40345,2.48526,42.74967,2018,1.0,,MEDITERRANEAN,France,2421.0,2196404,POINT (2.48526 42.74967),True
40380,5.53754,43.529606,2017,0.0,9.0,MEDITERRANEAN,France,3971.0,2197463,POINT (5.53754 43.529606),True
40387,3.159847,43.151437,2020,10.0,50.0,MEDITERRANEAN,France,9877.0,2197522,POINT (3.159847 43.151437),True
40400,3.16361,43.230972,2021,5.0,100.0,MEDITERRANEAN,France,3935.0,2197868,POINT (3.16361 43.230972),True
40415,3.423352,43.89671,2021,5.0,250.0,MEDITERRANEAN,France,6909.0,2199433,POINT (3.423352 43.89671),True
40443,5.575371,43.178889,2017,0.0,16.0,MEDITERRANEAN,France,4048.0,2201430,POINT (5.575371 43.178889),True
40457,6.29602,43.3256,2020,10.0,100.0,MEDITERRANEAN,France,6944.0,2202874,POINT (6.29602 43.3256),True
40477,6.859647,43.607696,2021,5.0,5.0,MEDITERRANEAN,France,3161.0,2203711,POINT (6.859647 43.607696),True
40490,5.26272,44.16645,2017,1.0,,MEDITERRANEAN,France,9962.0,2204213,POINT (5.26272 44.16645),True
40504,3.03747,42.754367,2018,10.0,16.0,MEDITERRANEAN,France,5799.0,2204305,POINT (3.03747 42.754367),True
40509,6.47338,43.62314,2018,1.0,,MEDITERRANEAN,France,10073.0,2204355,POINT (6.47338 43.62314),True
40531,3.097682,43.129347,2021,5.0,100.0,MEDITERRANEAN,France,9636.0,2205230,POINT (3.097682 43.129347),True
40553,5.696514,43.421005,2017,0.0,200.0,MEDITERRANEAN,France,1521.0,2205549,POINT (5.696514 43.421005),True
40578,3.844195,43.48268,2020,4.0,16.0,MEDITERRANEAN,France,1300.0,2207228,POINT (3.844195 43.48268),True
40584,3.037667,42.743639,2019,10.0,-inf,MEDITERRANEAN,France,7051.0,2207844,POINT (3.037667 42.743639),True
40590,5.68275,43.23673,2017,1.0,,MEDITERRANEAN,France,1736.0,2208678,POINT (5.68275 43.23673),True
40600,6.107932,43.148105,2020,4.0,200.0,MEDITERRANEAN,France,868.0,2210129,POINT (6.107932 43.148105),True
40631,3.446629,44.089169,2021,5.0,250.0,MEDITERRANEAN,France,791.0,2211501,POINT (3.446629 44.089169),True
40635,3.536817,44.169125,2019,0.0,8.0,MEDITERRANEAN,France,8033.0,2211882,POINT (3.536817 44.169125),True
40647,2.58124,42.39032,2017,1.0,,MEDITERRANEAN,Spain,4498.0,2213872,POINT (2.58124 42.39032),True
40665,3.841152,43.480213,2020,3.0,16.0,MEDITERRANEAN,France,2926.0,2214889,POINT (3.841152 43.480213),True
40673,2.854486,43.602194,2020,6.0,400.0,CONTINENTAL,France,963.0,2217300,POINT (2.854486 43.602194),True
40690,2.43726,43.1809,2018,1.0,,MEDITERRANEAN,France,2120.0,2219799,POINT (2.43726 43.1809),True
40713,6.608751,43.171753,2019,10.0,-inf,MEDITERRANEAN,France,1176.0,2219977,POINT (6.608751 43.171753),True
40729,4.612618,43.967783,2021,5.0,250.0,MEDITERRANEAN,France,2634.0,2222210,POINT (4.612618 43.967783),True
40745,5.05196,43.3313,2021,10.0,1.0,MEDITERRANEAN,France,4126.0,2222797,POINT (5.05196 43.3313),True
40757,6.926625,43.51568,2020,4.0,50.0,MEDITERRANEAN,France,5766.0,2224273,POINT (6.926625 43.51568),True
40772,2.890091,43.051596,2021,4.0,16.0,MEDITERRANEAN,France,1160.0,2224950,POINT (2.890091 43.051596),True
40794,5.58228,43.63556,2019,1.0,,MEDITERRANEAN,France,476.0,2225446,POINT (5.58228 43.63556),True
40806,4.02966,43.88677,2017,1.0,,MEDITERRANEAN,France,11193.0,2225710,POINT (4.02966 43.88677),True
40824,6.02081,43.1212,2020,10.0,200.0,MEDITERRANEAN,France,6158.0,2228178,POINT (6.02081 43.1212),True
40836,6.50103,43.1588,2020,10.0,100.0,MEDITERRANEAN,France,7576.0,2229153,POINT (6.50103 43.1588),True
40851,4.831736,44.035469,2018,0.0,-inf,MEDITERRANEAN,France,4265.0,2229435,POINT (4.831736 44.035469),True
40854,5.14838,44.1686,2020,10.0,80.0,MEDITERRANEAN,France,2356.0,2230688,POINT (5.14838 44.1686),True
40877,5.602472,43.238079,2017,0.0,4.0,MEDITERRANEAN,France,3839.0,2230731,POINT (5.602472 43.238079),True
40879,2.24124,42.92936,2018,1.0,,MEDITERRANEAN,France,3043.0,2232372,POINT (2.24124 42.92936),True
40915,3.191198,43.50369,2021,5.0,50.0,MEDITERRANEAN,France,6492.0,2233210,POINT (3.191198 43.50369),True
40945,5.21979,43.33109,2017,0.0,50.0,MEDITERRANEAN,France,1304.0,2233662,POINT (5.21979 43.33109),True
40952,6.32138,43.1973,2021,10.0,2.0,MEDITERRANEAN,France,3140.0,2234515,POINT (6.32138 43.1973),True
40971,7.136674,43.732165,2021,6.0,200.0,MEDITERRANEAN,France,9702.0,2234967,POINT (7.136674 43.732165),True
41025,3.641151,44.224741,2017,0.0,-inf,MEDITERRANEAN,France,6205.0,2234999,POINT (3.641151 44.224741),True
41049,6.127273,43.15212,2021,4.0,16.0,MEDITERRANEAN,France,3958.0,2236050,POINT (6.127273 43.15212),True
41060,3.016312,42.795689,2018,0.0,16.0,MEDITERRANEAN,France,9696.0,2236589,POINT (3.016312 42.795689),True
41067,3.734787,43.666862,2020,3.0,4.0,MEDITERRANEAN,France,5980.0,2237167,POINT (3.734787 43.666862),True
41083,5.209836,44.053192,2017,0.0,5.0,MEDITERRANEAN,France,1770.0,2237450,POINT (5.209836 44.053192),True
41100,3.42507,44.77582,2019,1.0,,CONTINENTAL,France,8818.0,2237493,POINT (3.42507 44.77582),True
41126,3.820086,43.611346,2021,5.0,16.0,MEDITERRANEAN,France,3387.0,2237731,POINT (3.820086 43.611346),True
41144,5.6357,43.27416,2017,1.0,,MEDITERRANEAN,France,5721.0,2237950,POINT (5.6357 43.27416),True
41170,5.519512,43.320319,2017,0.0,150.0,MEDITERRANEAN,France,476.0,2239320,POINT (5.519512 43.320319),True
41188,4.39109,43.4639,2021,10.0,20.0,MEDITERRANEAN,France,6313.0,2239336,POINT (4.39109 43.4639),True
41198,2.970391,43.043655,2020,4.0,50.0,MEDITERRANEAN,France,6836.0,2241533,POINT (2.970391 43.043655),True
41235,4.405957,44.169313,2021,5.0,250.0,MEDITERRANEAN,France,4003.0,2241795,POINT (4.405957 44.169313),True
41245,3.735635,44.113606,2017,0.0,-inf,MEDITERRANEAN,France,981.0,2241797,POINT (3.735635 44.113606),True
41254,3.521093,43.32045,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2242010,POINT (3.521093 43.32045),True
41255,5.445011,43.26956,2018,0.0,-inf,MEDITERRANEAN,France,2120.0,2242082,POINT (5.445011 43.26956),True
41276,5.930362,43.275129,2020,3.0,200.0,MEDITERRANEAN,France,9261.0,2243075,POINT (5.930362 43.275129),True
41319,4.76138,44.2104,2020,10.0,-inf,MEDITERRANEAN,France,3935.0,2243277,POINT (4.76138 44.2104),True
41339,5.568394,43.181288,2017,0.0,100.0,MEDITERRANEAN,France,3669.0,2244586,POINT (5.568394 43.181288),True
41356,5.672464,43.222723,2021,10.0,200.0,MEDITERRANEAN,France,1254.0,2246425,POINT (5.672464 43.222723),True
41380,4.48104,43.98672,2018,1.0,,MEDITERRANEAN,France,3937.0,2248009,POINT (4.48104 43.98672),True
41398,5.211486,44.056472,2017,0.0,15.0,MEDITERRANEAN,France,6911.0,2250811,POINT (5.211486 44.056472),True
41411,6.910997,43.508852,2020,10.0,10.0,MEDITERRANEAN,France,10108.0,2251365,POINT (6.910997 43.508852),True
41433,5.598006,43.660673,2018,10.0,50.0,MEDITERRANEAN,France,4902.0,2251733,POINT (5.598006 43.660673),True
41443,6.583587,43.209123,2019,10.0,-inf,MEDITERRANEAN,France,11157.0,2252557,POINT (6.583587 43.209123),True
41455,7.121146,43.824929,2020,10.0,8.0,MEDITERRANEAN,France,2282.0,2252779,POINT (7.121146 43.824929),True
41469,6.110342,43.033162,2017,0.0,100.0,MEDITERRANEAN,France,4029.0,2253304,POINT (6.110342 43.033162),True
41482,3.80805,43.792236,2021,5.0,250.0,MEDITERRANEAN,France,11157.0,2254906,POINT (3.80805 43.792236),True
41493,6.50231,43.1904,2020,10.0,50.0,MEDITERRANEAN,France,2932.0,2255062,POINT (6.50231 43.1904),True
41522,6.83783,44.311709,2018,0.0,4.0,ALPINE,France,6497.0,2255958,POINT (6.83783 44.311709),True
41541,7.035983,43.791299,2020,4.0,16.0,MEDITERRANEAN,France,423.0,2256198,POINT (7.035983 43.791299),True
41573,5.576694,43.173207,2021,10.0,20.0,MEDITERRANEAN,France,4184.0,2257046,POINT (5.576694 43.173207),True
41590,3.866545,44.140129,2017,0.0,-inf,MEDITERRANEAN,France,7318.0,2257150,POINT (3.866545 44.140129),True
41607,3.913206,43.562078,2020,11.0,250.0,MEDITERRANEAN,France,146.0,2258391,POINT (3.913206 43.562078),True
41621,3.82444,43.4655,2020,10.0,20.0,MEDITERRANEAN,France,3837.0,2258936,POINT (3.82444 43.4655),True
41630,3.619179,43.856999,2020,4.0,400.0,MEDITERRANEAN,France,7536.0,2259335,POINT (3.619179 43.856999),True
41646,3.345363,43.274088,2017,0.0,16.0,MEDITERRANEAN,France,1702.0,2259916,POINT (3.345363 43.274088),True
41668,4.020092,43.554876,2020,3.0,16.0,MEDITERRANEAN,France,8661.0,2260938,POINT (4.020092 43.554876),True
41672,6.388921,43.269856,2021,5.0,4.0,MEDITERRANEAN,France,154.0,2261563,POINT (6.388921 43.269856),True
41686,6.11168,43.0962,2019,10.0,200.0,MEDITERRANEAN,France,9572.0,2261946,POINT (6.11168 43.0962),True
41714,4.25394,43.90103,2019,1.0,,MEDITERRANEAN,France,10364.0,2262645,POINT (4.25394 43.90103),True
41747,7.112775,43.76726,2020,6.0,16.0,MEDITERRANEAN,France,2474.0,2262897,POINT (7.112775 43.76726),True
41755,5.71217,43.54153,2021,10.0,100.0,MEDITERRANEAN,France,7192.0,2263062,POINT (5.71217 43.54153),True
41775,3.516399,43.319078,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2263435,POINT (3.516399 43.319078),True
41776,6.25712,43.7212,2019,1.0,,MEDITERRANEAN,France,6684.0,2264793,POINT (6.25712 43.7212),True
41795,6.29992,43.2173,2021,10.0,2.0,MEDITERRANEAN,France,8091.0,2264940,POINT (6.29992 43.2173),True
41799,5.652896,43.631277,2017,0.0,6.0,MEDITERRANEAN,France,2420.0,2266083,POINT (5.652896 43.631277),True
41823,4.329229,43.457065,2017,0.0,3.0,MEDITERRANEAN,France,4130.0,2266284,POINT (4.329229 43.457065),True
41827,3.831748,44.063324,2021,5.0,250.0,MEDITERRANEAN,France,2474.0,2267248,POINT (3.831748 44.063324),True
41843,5.336994,43.214626,2018,10.0,3.0,MEDITERRANEAN,France,4059.0,2267251,POINT (5.336994 43.214626),True
41851,4.071214,43.907706,2021,5.0,250.0,MEDITERRANEAN,France,2421.0,2267521,POINT (4.071214 43.907706),True
41869,3.043451,42.841836,2020,10.0,50.0,MEDITERRANEAN,France,11222.0,2268935,POINT (3.043451 42.841836),True
41879,6.423385,43.269316,2020,6.0,16.0,MEDITERRANEAN,France,3722.0,2269106,POINT (6.423385 43.269316),True
41901,3.518251,43.318179,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,2269165,POINT (3.518251 43.318179),True
41902,2.890132,43.051326,2021,5.0,50.0,MEDITERRANEAN,France,10305.0,2269744,POINT (2.890132 43.051326),True
41932,6.96702,43.9054,2019,10.0,-inf,MEDITERRANEAN,France,5166.0,2270709,POINT (6.96702 43.9054),True
41949,6.48595,43.1657,2020,10.0,-inf,MEDITERRANEAN,France,6909.0,2271671,POINT (6.48595 43.1657),True
41974,3.037604,42.755365,2018,10.0,16.0,MEDITERRANEAN,France,9877.0,2272474,POINT (3.037604 42.755365),True
41978,6.48471,43.1686,2020,10.0,-inf,MEDITERRANEAN,France,2839.0,2272787,POINT (6.48471 43.1686),True
41988,3.827216,43.468448,2020,3.0,50.0,MEDITERRANEAN,France,6374.0,2274289,POINT (3.827216 43.468448),True
41997,4.858463,43.664063,2018,10.0,-inf,MEDITERRANEAN,France,146.0,2275097,POINT (4.858463 43.664063),True
42005,3.610149,43.929615,2021,5.0,250.0,MEDITERRANEAN,France,11120.0,2275304,POINT (3.610149 43.929615),True
42023,6.973689,43.650373,2021,4.0,-inf,MEDITERRANEAN,France,5242.0,2275351,POINT (6.973689 43.650373),True
42051,2.942372,43.045646,2021,5.0,50.0,MEDITERRANEAN,France,6874.0,2275521,POINT (2.942372 43.045646),True
42072,6.34378,43.221,2021,10.0,3.0,MEDITERRANEAN,France,6217.0,2275652,POINT (6.34378 43.221),True
42093,7.101844,43.789841,2020,3.0,1.0,MEDITERRANEAN,France,5301.0,2277420,POINT (7.101844 43.789841),True
42114,3.348454,43.272216,2017,0.0,16.0,MEDITERRANEAN,France,245.0,2277923,POINT (3.348454 43.272216),True
42129,3.517328,44.106645,2019,10.0,10.0,MEDITERRANEAN,France,3913.0,2278157,POINT (3.517328 44.106645),True
42145,6.90424,43.44473,2021,10.0,30.0,MEDITERRANEAN,France,7212.0,2279155,POINT (6.90424 43.44473),True
42155,2.276,43.164444,2020,10.0,30.0,MEDITERRANEAN,France,3423.0,2280607,POINT (2.276 43.164444),True
42163,3.850714,44.099577,2017,0.0,-inf,MEDITERRANEAN,France,2474.0,2282897,POINT (3.850714 44.099577),True
42177,4.7576,43.5806,2021,10.0,50.0,MEDITERRANEAN,France,2634.0,2283158,POINT (4.7576 43.5806),True
42196,3.030806,42.861861,2017,10.0,100.0,MEDITERRANEAN,France,245.0,2285172,POINT (3.030806 42.861861),True
42209,3.522415,43.330339,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,2286257,POINT (3.522415 43.330339),True
42211,5.195282,43.365371,2021,6.0,20.0,MEDITERRANEAN,France,4719.0,2286288,POINT (5.195282 43.365371),True
42219,2.304333,42.869833,2021,10.0,40.0,MEDITERRANEAN,France,963.0,2286562,POINT (2.304333 42.869833),True
42232,4.044203,43.557321,2021,4.0,16.0,MEDITERRANEAN,France,8661.0,2287824,POINT (4.044203 43.557321),True
42240,6.03109,43.29728,2019,1.0,,MEDITERRANEAN,France,9458.0,2287995,POINT (6.03109 43.29728),True
42258,5.646919,43.540469,2017,0.0,20.0,MEDITERRANEAN,France,3900.0,2288844,POINT (5.646919 43.540469),True
42268,3.375313,44.057424,2019,0.0,50.0,MEDITERRANEAN,France,5704.0,2289374,POINT (3.375313 44.057424),True
42290,4.494753,44.303036,2019,0.0,9.0,MEDITERRANEAN,France,1431.0,2289608,POINT (4.494753 44.303036),True
42321,7.066239,43.783887,2021,6.0,200.0,MEDITERRANEAN,France,8549.0,2291191,POINT (7.066239 43.783887),True
42362,5.696524,43.293548,2021,5.0,50.0,MEDITERRANEAN,France,8746.0,2292599,POINT (5.696524 43.293548),True
42382,4.944,44.24812,2020,10.0,30.0,MEDITERRANEAN,France,6555.0,2293524,POINT (4.944 44.24812),True
42399,3.796915,43.766748,2018,10.0,20.0,MEDITERRANEAN,France,9468.0,2295066,POINT (3.796915 43.766748),True
42403,6.11343,43.0956,2019,10.0,30.0,MEDITERRANEAN,France,6560.0,2295470,POINT (6.11343 43.0956),True
42459,4.77867,43.350142,2017,0.0,2.0,MEDITERRANEAN,France,2325.0,2295784,POINT (4.77867 43.350142),True
42463,5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,8512.0,2295830,POINT (5.90899 43.277301),True
42503,3.681592,44.106619,2017,0.0,-inf,MEDITERRANEAN,France,2211.0,2295848,POINT (3.681592 44.106619),True
42519,2.55709,42.40832,2019,1.0,,MEDITERRANEAN,Spain,4498.0,2295936,POINT (2.55709 42.40832),True
42549,5.91932,43.230084,2017,10.0,10.0,MEDITERRANEAN,France,9555.0,2295946,POINT (5.91932 43.230084),True
42565,6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,2665.0,2297860,POINT (6.09305 43.09887),True
42591,5.314904,43.518959,2017,10.0,10.0,MEDITERRANEAN,France,462.0,2299199,POINT (5.314904 43.518959),True
42601,3.794849,43.770857,2018,10.0,40.0,MEDITERRANEAN,France,3327.0,2299452,POINT (3.794849 43.770857),True
42603,3.76349,44.20168,2017,0.0,-inf,MEDITERRANEAN,France,5474.0,2302488,POINT (3.76349 44.20168),True
42627,6.751204,43.556587,2020,4.0,20.0,MEDITERRANEAN,France,8149.0,2302577,POINT (6.751204 43.556587),True
42648,3.073428,43.131347,2021,5.0,100.0,MEDITERRANEAN,France,1619.0,2303267,POINT (3.073428 43.131347),True
42669,3.20684,43.73464,2017,1.0,,MEDITERRANEAN,France,10762.0,2303811,POINT (3.20684 43.73464),True
42696,3.517365,43.31687,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2303893,POINT (3.517365 43.31687),True
42697,3.522932,43.319425,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,2304225,POINT (3.522932 43.319425),True
42698,6.8239,43.506942,2018,10.0,100.0,MEDITERRANEAN,France,1497.0,2304715,POINT (6.8239 43.506942),True
42721,4.338746,43.466341,2017,0.0,250.0,MEDITERRANEAN,France,982.0,2304813,POINT (4.338746 43.466341),True
42726,3.620079,43.554962,2018,0.0,20.0,MEDITERRANEAN,France,473.0,2307859,POINT (3.620079 43.554962),True
42731,3.87169,44.48266,2019,1.0,,CONTINENTAL,France,981.0,2308614,POINT (3.87169 44.48266),True
42746,5.46848,43.81883,2019,1.0,,MEDITERRANEAN,France,51.0,2310838,POINT (5.46848 43.81883),True
42759,3.47448,44.72135,2017,1.0,,CONTINENTAL,France,8428.0,2314541,POINT (3.47448 44.72135),True
42763,3.050958,42.88649,2018,10.0,16.0,MEDITERRANEAN,France,2173.0,2315089,POINT (3.050958 42.88649),True
42764,3.17387,43.17769,2018,1.0,,MEDITERRANEAN,France,9458.0,2315796,POINT (3.17387 43.17769),True
42779,3.77848,43.66519,2020,3.0,50.0,MEDITERRANEAN,France,10125.0,2316908,POINT (3.77848 43.66519),True
42799,4.54792,44.2261,2020,10.0,400.0,MEDITERRANEAN,France,3251.0,2317040,POINT (4.54792 44.2261),True
42808,5.73492,43.70285,2017,1.0,,MEDITERRANEAN,France,6945.0,2317428,POINT (5.73492 43.70285),True
42837,3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,4498.0,2318845,POINT (3.694374 44.141598),True
42863,3.660515,44.17836,2017,0.0,-inf,MEDITERRANEAN,France,661.0,2319504,POINT (3.660515 44.17836),True
42871,7.058444,43.632337,2018,0.0,25.0,MEDITERRANEAN,France,3533.0,2320694,POINT (7.058444 43.632337),True
42894,1.952889,42.75075,2018,0.0,3.0,ALPINE,France,5561.0,2321251,POINT (1.952889 42.75075),True
42926,5.336781,43.214846,2018,10.0,100.0,MEDITERRANEAN,France,2771.0,2321707,POINT (5.336781 43.214846),True
42932,3.970073,43.566913,2020,9.0,25.0,MEDITERRANEAN,France,6234.0,2321752,POINT (3.970073 43.566913),True
42933,7.083612,43.607797,2018,0.0,5.0,MEDITERRANEAN,France,9702.0,2324060,POINT (7.083612 43.607797),True
42938,5.683958,43.696697,2018,10.0,50.0,MEDITERRANEAN,France,8737.0,2324378,POINT (5.683958 43.696697),True
42947,5.600951,43.240105,2017,0.0,4.0,MEDITERRANEAN,France,2325.0,2325423,POINT (5.600951 43.240105),True
42953,3.051847,42.891487,2020,4.0,25.0,MEDITERRANEAN,France,5876.0,2326068,POINT (3.051847 42.891487),True
42968,2.969797,43.651913,2020,6.0,400.0,CONTINENTAL,France,6395.0,2326265,POINT (2.969797 43.651913),True
42975,6.051505,43.088923,2019,0.0,70.0,MEDITERRANEAN,France,2634.0,2327791,POINT (6.051505 43.088923),True
42991,3.703981,43.649416,2020,3.0,16.0,MEDITERRANEAN,France,9547.0,2330234,POINT (3.703981 43.649416),True
43027,7.08648,44.0084,2019,10.0,-inf,MEDITERRANEAN,France,10367.0,2330338,POINT (7.08648 44.0084),True
43050,6.910946,43.50729,2020,10.0,-inf,MEDITERRANEAN,France,2386.0,2330592,POINT (6.910946 43.50729),True
43071,3.030833,42.85075,2017,10.0,-inf,MEDITERRANEAN,France,5868.0,2330812,POINT (3.030833 42.85075),True
43087,4.040464,43.887425,2021,5.0,250.0,MEDITERRANEAN,France,5557.0,2331229,POINT (4.040464 43.887425),True
43106,6.779421,43.461608,2020,3.0,100.0,MEDITERRANEAN,France,4194.0,2334166,POINT (6.779421 43.461608),True
43136,5.35758,44.0574,2020,10.0,60.0,MEDITERRANEAN,France,8632.0,2334869,POINT (5.35758 44.0574),True
43168,6.89982,43.44235,2021,10.0,25.0,MEDITERRANEAN,France,1318.0,2340306,POINT (6.89982 43.44235),True
43178,3.28211,43.78795,2019,1.0,,MEDITERRANEAN,France,636.0,2342852,POINT (3.28211 43.78795),True
43199,2.953148,43.044522,2021,5.0,50.0,MEDITERRANEAN,France,9710.0,2345297,POINT (2.953148 43.044522),True
43232,4.39879,43.4915,2021,10.0,50.0,MEDITERRANEAN,France,6491.0,2348146,POINT (4.39879 43.4915),True
43237,4.63622,44.12746,2018,1.0,,MEDITERRANEAN,France,1304.0,2348753,POINT (4.63622 44.12746),True
43254,2.33904,42.96534,2018,1.0,,MEDITERRANEAN,France,8208.0,2349888,POINT (2.33904 42.96534),True
43276,3.824793,43.465725,2020,3.0,16.0,MEDITERRANEAN,France,8785.0,2350165,POINT (3.824793 43.465725),True
43284,3.038945,42.789175,2020,10.0,40.0,MEDITERRANEAN,France,9877.0,2353718,POINT (3.038945 42.789175),True
43288,2.48563,42.89337,2017,1.0,,MEDITERRANEAN,France,10247.0,2354601,POINT (2.48563 42.89337),True
43303,3.09219,43.132099,2021,5.0,100.0,MEDITERRANEAN,France,2421.0,2354602,POINT (3.09219 43.132099),True
43321,3.407631,43.333587,2021,4.0,16.0,MEDITERRANEAN,France,5868.0,2354958,POINT (3.407631 43.333587),True
43335,7.123105,43.564263,2021,5.0,-inf,MEDITERRANEAN,France,4349.0,2355343,POINT (7.123105 43.564263),True
43353,5.549391,43.526511,2017,0.0,50.0,MEDITERRANEAN,France,10521.0,2355483,POINT (5.549391 43.526511),True
43371,3.49156,44.32543,2017,1.0,,CONTINENTAL,France,3345.0,2355740,POINT (3.49156 44.32543),True
